author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
362192255,2020-01-15 11:54:19+00:00, ,1217414709009403907,en,0,0,0,0,IFTTT,"EU anti-money laundering overhaul targets cross border transactions

by Logan at https://t.co/fA8VoqA6Hn

#IFA #investments #wealth #Panama #financial #adviser #career #jobs #chartered #advisor #Geneva #Zurich #Spain #Marbella #Switzerland #China #Vietn… https://t.co/PkdWMQNewc"
362192255,2020-01-15 11:54:19+00:00, ,1217414705935003649,en,0,0,0,0,IFTTT,"Jersey, Guernsey and IoM to share data with Moscow

by Logan at https://t.co/fA8VoqA6Hn

#IFA #investments #wealth #Panama #financial #adviser #career #jobs #chartered #advisor #Geneva #Zurich #Spain #Marbella #Switzerland #China #Vietnam #Shanghai #Qat… https://t.co/K5kDRDBdbI"
33574174,2020-01-15 11:53:52+00:00, ,1217414593666015232,en,3,0,0,1,Twitter Web App,"#Stocks are set to open flat, #China &amp; the U.S. sign the phase one trade deal today as Beijing ends the 5-year ban on U.S. poultry imports. #Target's Christmas season sales disappoint, &amp; #bitcoin is now up 20% in 2020. My Morning Business Briefing is out!

https://t.co/QzQmpH78XF https://t.co/fodQ9xDOOM"
935114409978056704,2020-01-15 11:53:46+00:00, ,1217414567913050112,en,0,0,0,0,Publer.io,#USA #China #Games #ios #gaming #Trending #UK #New #Japan    I think I became lucky to return of age in a place and time - the American South in the 1960s and '70s - while the machine hadn't completely taken over lifestyles. The natu https://t.co/u6GGqaflEp
125735734,2020-01-15 11:53:18+00:00, ,1217414450627653633,en,2,0,0,0,Hootsuite Inc.,"Unicorn Island Masterplan in Chengdu, China – design by Zaha Hadid Architects

https://t.co/ypcz1TZ4jO

#ChineseExhibitionandConferenceCentre #ArchitectureImages
#ChengduIslandMasterplan 
#CulturalBuildings in #China – #ZahaHadidArchitects"
909880026090364933,2020-01-15 11:52:01+00:00, ,1217414127292948480,en,0,0,0,0,Twitter Web Client,"More numbers in the #US &amp; #China Phase 1 game: i'm not sure this is new news or just fitting together old news.Personally, it all means z... https://t.co/ARtuiejf1t"
1376011723,2020-01-15 11:51:51+00:00, ,1217414088969445376,en,0,0,0,0,Twitter Web App,"#Lantern fair kicks off in Sanmenxia City, #China's Henan https://t.co/0452hMJ7ok"
386143018,2020-01-15 11:50:53+00:00, ,1217413844760481794,en,0,0,0,0,Paper.li,The latest #News #Now! https://t.co/Z414j7hWxv #demdebate #china
895929206013480960,2020-01-15 11:50:05+00:00, ,1217413643362603010,en,0,0,0,0,Hootsuite Inc.,"WeChat plans to debut short-form content soon to retain popularity.

#WeChat #App #ShortVideo #Tencent #China Please RT
https://t.co/iub0MP1lnY"
700971797374640128,2020-01-15 11:50:00+00:00, ,1217413620625235969,en,13,2,1,17,TweetDeck,"Fmr vice minister of commerce: The signature of the phase one #tradedeal has paved the road for future meetings of top leaders from #China and the #US. Only when the phase one deal bears fruit can there be broader cooperation in more fields. #tradewar
https://t.co/ka19aKcWS7"
151395708,2020-01-15 11:49:57+00:00, ,1217413607937335298,en,3,0,2,3,Twitter Web App,"The world is experiencing a fundamental transition in the global balance of power. @AmbassadorDeo writes for The Berlin Pulse, highlighting that #Europe needs to choose between the values it shares with #India and commercial profitability from #China. https://t.co/gPTfLRk4ir"
164586509,2020-01-15 11:49:04+00:00, ,1217413387295936512,en,2,0,0,1,Twitter Web App,#China a global threat to individual freedom: #HRW
1376011723,2020-01-15 11:48:51+00:00, ,1217413333789245440,en,0,0,0,0,Twitter Web App,At least nine people are killed after a #bus is swallowed by huge #sinkhole in #China rush hour https://t.co/xaSljj5rH4
3096702665,2020-01-15 11:48:33+00:00, ,1217413255548805126,en,0,0,0,0,Jenkers Eng Posting,WATCH: Breakthrough in #US-#China trade war https://t.co/IlWOrvzdTi https://t.co/MxnIo2bhYp
782133596,2020-01-15 11:48:09+00:00, ,1217413156642983939,en,0,0,0,0,IFTTT,"EU anti-money laundering overhaul targets cross border transactions

by Tanya at https://t.co/LRz35e1BTR

#IFA #investments #wealth #Panama #financial #adviser #career #jobs #chartered #advisor #Geneva #Zurich #Spain #Marbella #Switzerland #China #Vietn… https://t.co/uKq5QWa1hz"
782133596,2020-01-15 11:48:08+00:00, ,1217413152276652032,en,0,0,0,0,IFTTT,"Jersey, Guernsey and IoM to share data with Moscow

by Tanya at https://t.co/LRz35e1BTR

#IFA #investments #wealth #Panama #financial #adviser #career #jobs #chartered #advisor #Geneva #Zurich #Spain #Marbella #Switzerland #China #Vietnam #Shanghai #Qat… https://t.co/6S81OZvHzK"
1211232188412252160,2020-01-15 11:48:06+00:00, ,1217413142311030785,en,0,0,0,0,Twitter for Android,"The #Chinese government is terrified of admitting 
this genuine desire
 for democracy on territory
 that they rule,
#HongKong
#Taiwan
#Tibet
#China
👉#StandWithHK🇭🇰 
👉#Denmark 
🌄#Revolution2020Global🌄 
⛔#DictatorXiJinping⛔
#AnywherebutChina 
https://t.co/IbPcV4NPlI"
17463660,2020-01-15 11:47:57+00:00, ,1217413107485741062,en,15,0,0,13,Twitter for iPhone,"""The WeChat Ecosystem at a glance""   nice and simple eh 😬 via @mbrennanchina 

#WeChat #China #SocialMedia #FinTech #MobilePayments #mPayments #DigitalTransformation #MWC2020 https://t.co/5btoTbNzZv"
342180349,2020-01-15 11:46:24+00:00, ,1217412717092442113,en,3,0,0,2,Twitter Web App,"Even though sales of #antibiotics without a prescription is illegal in #China, how easy are they to obtain and what are the policy implications?

@BioMedCentral @ZJU_China @UCLGlobalHealth @MSFsci 

https://t.co/23CpJsZRPI https://t.co/EVyJy5Z77m"
1031275973776474112,2020-01-15 11:45:53+00:00, ,1217412585198366721,en,0,0,0,0,Twitter Web App,"#China is “the largest retail market in the world,” Christina Fontana said, and #Alibaba is an obvious way to access that population. It currently exceeds 755 million active users. #ecommerce #retail #shapeit"
935114409978056704,2020-01-15 11:45:46+00:00, ,1217412557163630592,en,0,0,0,0,Publer.io,#USA #China #Games #ios #gaming #Trending #UK #New #Japan    It's thrilling to look what people are pronouncing about me. I like maintain up with the present day rumors! A whilst again there has been a rumor that I became going to do a movie wit https://t.co/u6GGqaflEp
80536848,2020-01-15 11:45:34+00:00, ,1217412504609067008,en,0,0,0,0,Paper.li,The latest pusangkalye daily! https://t.co/qtrCGNgMRe Thanks to @seol_gongchan @ChrisLo86071482 @gayatravel #demdebate #china
575410217,2020-01-15 11:45:17+00:00, ,1217412433209368577,en,0,0,0,0,IFTTT,*[ⒸⒸ]➥ X-ray of a communist ☛ https://t.co/p563vq8XmZ | #Comunismo #Socialismo #Fascismo #Argentina #Chile #China #Corea #Bolivia #Ecuador #México #Nicaragua #USA #Venezuela
932214169335627776,2020-01-15 11:45:00+00:00, ,1217412363667689473,en,4,0,0,0,Emplifi,#China has pledged to buy almost $80 billion of additional manufactured goods from the #US over the next two years as part of a trade war truce  https://t.co/SFoi3MBhsu
174665387,2020-01-15 11:44:42+00:00, ,1217412289751658501,en,38,3,3,23,Twitter Web App,"🧐Deets today on #China #Phase1 For folks curious how it *may* happen, know that China bought $120+ Billion in #agricultural products in 2018, U.S. market share was only 12% &amp; Bumping that up will be 🔑(@VNigh will break it all down soon) @FarmBureau #AFBF2020 #TradeWar https://t.co/u72KwhwByy"
115624836,2020-01-15 11:44:23+00:00, ,1217412208646246401,en,1,0,0,0,Twitter Web Client,"Human Rights Watch report blasts China, urges international community to push back - https://t.co/UZsTZ9tCZr https://t.co/9nr8whIZSI #China #HumanRights #Communist #Democracy"
249738547,2020-01-15 11:44:20+00:00, ,1217412197460168704,en,0,0,0,0,Twitter for iPhone,"Conditional Annex of Phase One Trade Deal
China Buys over 2 yrs:
$40B in Services (Chinese Sources)
$50B Ag (POTUS &amp; Treasury Sec Steven Mnuchin – Chinese Sources confirm $40B in Ag Buys)
$50 in Energy (Chinese Sournces)
$75 - $80 in Manufacturing (Chinese Sources)
#China #Trade"
18461401,2020-01-15 11:43:56+00:00, ,1217412095752527872,en,66,12,11,66,Twitter Web App,"Conditional Annex of Phase One Trade Deal
China Buys over 2 yrs:
$40B in Services (Chinese Sources)
$50B Ag (POTUS &amp; Treasury Sec Steven Mnuchin – Chinese Sources confirm $40B in Ag Buys)
$50 in Energy (Chinese Sournces)
$75 - $80 in Manufacturing (Chinese Sources)
#China #Trade"
2830127469,2020-01-15 11:43:42+00:00, ,1217412037187338240,en,1,0,0,3,Twitter for iPhone,"The #NatunaSea Incident: How #Indonesia Is Managing Its Bilateral Relationship With #China
The Diplomat, January 26, 2020
https://t.co/9wNUuiyiIh"
907214387982737408,2020-01-15 11:43:23+00:00,320f5012cc95fab1,1217411958330286080,en,1,0,0,0,Twitter for Android,why  is the us afraid to to force russia whose GDP is just like some chenese provinces'？It has enough nuclear weapons to destroy the earth and an Anti-american ideology. the most important is that Russia can't challenge the America's economic status #America #Taiwan #China
831281822247972868,2020-01-15 11:43:12+00:00, ,1217411909265379328,en,10,1,0,10,Hootsuite Inc.,"#BookReview: When Trees Fall, Monkeys Scatter: Rethinking #Democracy in #China

https://t.co/QA1ustH0TP"
1201588374336868362,2020-01-15 11:40:33+00:00, ,1217411242014531584,en,0,0,0,0,Twitter Web Client,"#Germany raids offices, homes of suspected #China spies https://t.co/GcRpGHjf7n via @nationalpost"
1026557192,2020-01-15 11:39:13+00:00, ,1217410907027976195,en,1,0,0,1,Twitter Web Client,A divided #SoutheastAsia confronts #China over maritime claims @richeydarian https://t.co/axPLNG9pLC
1113361577967796224,2020-01-15 11:39:02+00:00, ,1217410863834886144,en,0,0,0,0,Twitter Web Client,"Closed door consultation on Kashmir today, on China's insistence https://t.co/tSVnmSVS7v #China #pakistan #Kashmir #UnitedNationsSecurityCouncil #unitednations #Meeting #France #ClosedDoorConsultation #AnyOtherMatter #Format #Internal #India via @glibsquick"
16525194,2020-01-15 11:39:00+00:00, ,1217410852271210496,en,11,1,0,15,TweetDeck,"Last year, our #Observer was shocked to see a facial recognition camera installed in a mosque in #Xinjiang, #China. The region is home to a large #Muslim #Uighur population who have been subject to human rights violations by Chinese authorities. https://t.co/0gju1XU5Pv"
935114409978056704,2020-01-15 11:38:46+00:00, ,1217410794486407173,en,0,0,0,0,Publer.io,"#USA #China #Games #ios #gaming #Trending #UK #New #Japan    When I become growing up, I had plenty of smart classmates that had been girls, however none of us had been definitely driven into math or computer systems or anything like that. Girls too https://t.co/u6GGqaflEp"
1111477507440676865,2020-01-15 11:38:38+00:00, ,1217410761342976000,en,2,0,0,1,Twitter for iPad,Daydreaming... 💤 I love this suit since it reminds me of myself. The blue flowers are pretty. 💙 #daydream #sleep #dream #imagination #sleepy #fashion #cute #pure #lively #styling #dressup #lovenikkidressupqueen #lovenikki #china #mobilegame #streamer #gamergirl #twitch https://t.co/Oyg3xyitos
470299753,2020-01-15 11:38:35+00:00, ,1217410750295134209,en,2,0,0,2,Twitter Web App,"#BreakingNews : At UN Security Council’s closed door meet tonight, China pushes for consultations on Kashmir. #JammuAndKashmir #UN #UNSecurityCouncil #China @UN https://t.co/nppSFpD0cg"
2830127469,2020-01-15 11:38:30+00:00, ,1217410725544636416,en,1,0,0,4,Twitter for iPhone,"Will #Indonesia Unite #ASEAN Against #China’s Coercion? (Op-Ed)
https://t.co/UDUDSrAOcJ"
2931929676,2020-01-15 11:38:16+00:00, ,1217410669315809281,en,0,0,0,0,Paper.li,FireSafetyIndia ePaper today's edition https://t.co/hZ3JRpBNWi Stories via @DraegerNews #china #oshcompetencies
186922172,2020-01-15 11:38:14+00:00, ,1217410661053018112,en,0,0,0,0,Paper.li,The latest The OH-Fotografie News! https://t.co/rFSIl0qKKQ #archiv #china
313536147,2020-01-15 11:38:11+00:00, ,1217410646909706240,en,0,0,0,0,Twitter Web App,"SLAMMING HUMAN RIGHTS WATCH for reporting OPPRESSION: hashtag ONE (January 15, 2020; 19:36 HKT) #CHINA #FAIL"
59745546,2020-01-15 11:38:10+00:00, ,1217410643365703680,en,0,0,0,0,IFTTT,"Jersey, Guernsey and IoM to share data with Moscow

by Daniel at https://t.co/4NCyFC0uLv

#IFA #investments #wealth #Panama #financial #adviser #career #jobs #chartered #advisor #Geneva #Zurich #Spain #Marbella #Switzerland #China #Vietnam #Shanghai #Qa… https://t.co/F7tsN1VG4b"
59745546,2020-01-15 11:38:10+00:00, ,1217410641750831104,en,0,0,0,0,IFTTT,"Thailand wealth management sector grows as HNWIs hit 30,000

by Daniel at https://t.co/4NCyFC0uLv

#IFA #investments #wealth #Panama #financial #adviser #career #jobs #chartered #advisor #Geneva #Zurich #Spain #Marbella #Switzerland #China #Vietnam #Sha… https://t.co/q3cUjjvOcu"
143072579,2020-01-15 11:37:53+00:00, ,1217410570779004930,en,0,0,0,0,LinkedIn,"China’s Growing Oil-Refining Overcapacity to Fuel Surge in Exports

https://t.co/NehCj9w3Cy #china #refining #oil #petrochemical #fuel #oilandgas #oilgas #upstream https://t.co/0NZFn6hZCt"
200989336,2020-01-15 11:37:47+00:00, ,1217410547068497920,en,17,1,1,5,Twitter for iPhone,"New study: We have analyzed trends in gender equity and identified factors that contributed to these changes in #China, #Nepal, and #Nicaragua. 

Learn more about this matched, interrupted time-series study 
➡️ https://t.co/epsNOjbyKi https://t.co/t7112lQLDM"
981318175,2020-01-15 11:37:46+00:00, ,1217410545080504320,en,0,0,0,0,Paper.li,Energy Artists daily news: please check here https://t.co/ee4iHYwzbq we pick up great stuff from: @alexandraendres @RogerHackstock @AlmutGaude #china #demdebate
627156320,2020-01-15 11:37:45+00:00, ,1217410538097061888,en,0,0,0,0,TweetDeck,"US-#China trade tensions may ease a tad with the signing of an initial deal today,  but that doesn't mean Washington is done targeting Chinese tech firms led by @huawei -- @bobdavis187 &amp; @KatyStech's scoop on efforts to restrict American tech exports: https://t.co/N8Kpv9Livt"
31697378,2020-01-15 11:37:43+00:00, ,1217410528500494337,en,0,0,0,0,Paper.li,The latest The Jobs in Hamburg Daily! https://t.co/SdZwxBLLRT Thanks to @KRDigital @Misereor @Konnsen #china #hamburg
3909195373,2020-01-15 11:37:39+00:00, ,1217410512188665856,en,15,1,0,18,Twitter Web App,"#China’s refined #oil exports set to surge in 2020.
Refining capacity will rise by 27 mln tons to 887 mln tons and refined oil exports will rise 18% to 64.5 mln tons from 54.66 mln tons in 2019, estimates China National Petroleum Corp.
https://t.co/1nCi9Du30U"
39223501,2020-01-15 11:37:10+00:00, ,1217410392890187777,en,1,0,0,0,Twitter Web App,"#China vehicle sales decline for second consecutive year
https://t.co/yjgdmZ6aJt
#automotive #car #sales @AutoNewsEurope https://t.co/EoNN49SRqS"
110496452,2020-01-15 11:36:47+00:00, ,1217410296882565120,en,0,0,0,0,Paper.li,The latest the DOUGU Daily! https://t.co/11Qdt8wI2P Thanks to @gferzoco @Germanwatch @marcovhouttum #demdebate #china
37055578,2020-01-15 11:36:09+00:00, ,1217410134898618368,en,0,0,0,0,Hootsuite Inc.,Will we see a signed trade deal between the US and #China today? Here's an update on what our team is watching for:https://t.co/Uc4gF4Vgt1 #TradeDeal #USDA #Farming #FarmNews #AgNews https://t.co/4xtzoOvP2f
79143246,2020-01-15 11:35:16+00:00, ,1217409914848579584,en,0,0,0,0,Paper.li,The latest The Human Rights Daily! https://t.co/dIT1hRELcI Thanks to @FreddyBerns @HCYHK #rights2020 #china
31135856,2020-01-15 11:35:03+00:00, ,1217409858691043328,en,1,0,0,0,Hootsuite Inc.,Alibaba praised by #China's LGBT+ community for cute ad featuring same-sex couple https://t.co/S4v8oFFwwP via @AlturiOrg . @PinkdotHK @beinglgbti @TheQueerAsia @ILGAASIA @ILGAWORLD @bydarrenstyles #Alibaba
522241299,2020-01-15 11:34:19+00:00, ,1217409674091421697,en,1,0,0,0,IFTTT,"Jersey, Guernsey and IoM to share data with Moscow

by Lucy at https://t.co/7JvWwiRsa3

#IFA #investments #wealth #Panama #financial #adviser #career #jobs #chartered #advisor #Geneva #Zurich #Spain #Marbella #Switzerland #China #Vietnam #Shanghai #Qata… https://t.co/vwmFmKxQob"
522241299,2020-01-15 11:34:18+00:00, ,1217409671537078272,en,0,0,0,0,IFTTT,"Thailand wealth management sector grows as HNWIs hit 30,000

by Lucy at https://t.co/7JvWwiRsa3

#IFA #investments #wealth #Panama #financial #adviser #career #jobs #chartered #advisor #Geneva #Zurich #Spain #Marbella #Switzerland #China #Vietnam #Shang… https://t.co/O3aRTF16bH"
1211232188412252160,2020-01-15 11:34:08+00:00, ,1217409628818022400,en,0,0,0,0,Twitter for Android,"From #NBA to #BoycotBlizzard ,
we realized how #China
 invades in many
 #Global businesses. 
#Tibet
👉#StandWithHK🇭🇰 
👉#Denmark 
#dkpol
👉#BoycottBeijing2022
#5G #Arts
#AnywherebutChina
⛔#DictatorXiJinping⛔
#Money can't buy up integrity
 and #Freedom!
https://t.co/tAi0c0bzwm"
2590835076,2020-01-15 11:33:45+00:00, ,1217409531912818689,en,5,0,0,1,National Herald,Secretary of State #MikePompeo made the comments ahead of the signing of the phase one trade deal between the #US and #China on Wednesday. The US accuses China of massive theft of its technology https://t.co/pMajqIlpFb
2603513192,2020-01-15 11:33:32+00:00, ,1217409478167056384,en,3,0,0,0,Twitter Web App,"The Mogao Caves is Widely Considered to Be One of the Greatest Treasure Troves of Buddhist #Art in the #World and Several of Its Paintings (Such as the One Below) are Currently Being Exhibited at the British Museum in #London 
#China #Culture #Buddhism
https://t.co/Poa9odOue3 https://t.co/4meUSTqcQx"
2403928567,2020-01-15 11:32:56+00:00, ,1217409327520153601,en,14,0,0,13,Facebook,"In 2019 #Cuba saved nearly 1 million litres of diesel through these hybrid busses imported from #China. That’s important for the environment, the economy &amp; in the context of the #UnitedStates #Trump administration efforts to block Cubans access to oil. https://t.co/TzobiQnNSV"
183934704,2020-01-15 11:32:44+00:00, ,1217409274562908160,en,1,1,0,0,Twitter for Android,Yesterday at the Chinese #NewYear Reception at the Kairaba Beach Hotel organized by the Embassy of #China 🇨🇳 in The #Gambia 🇬🇲. https://t.co/akwCyquhQT
1376011723,2020-01-15 11:32:26+00:00, ,1217409201548316672,en,0,0,0,0,Twitter Web App,"#China is set to buy nearly $200 billion of extra US goods and services as Trump ditches currency war ahead of trade truce between Washington and Beijing
US is to drop China from its list of countries accused of currency manipulation https://t.co/aGZpVW00gS"
32361777,2020-01-15 11:32:15+00:00, ,1217409155545387009,en,0,0,0,0,Paper.li,The latest The Jobs in Deutschland Daily! https://t.co/eCC0EZcEG8 #china #trump
18461401,2020-01-15 11:32:09+00:00, ,1217409128227856384,en,42,1,4,27,Twitter for Mac,Phase One Trade Deal will be signed in a few hours. We will be releasing details of the actual text the moment we get it at @FoxBusiness #China #Trade https://t.co/sAhm47c61d
1040828502361219072,2020-01-15 11:32:00+00:00, ,1217409090248310785,en,15,3,1,1,Twitter for iPhone,"Have you guys met this situation before? 😂😂😂😂
.
🔥 Super Chinese: https://t.co/Z4yFdwRwHE
🔥 HSK Online: https://t.co/kvR9yXyq45
.
#hsk #hskonline #hsk #superchinese #chinese #china #learnmandarin #learnchinese #studying #mandarin #language #汉语 #中文  #学习汉语 https://t.co/U38aqNoIUS"
935114409978056704,2020-01-15 11:31:46+00:00, ,1217409031523971072,en,0,0,0,0,Publer.io,"#USA #China #Games #ios #gaming #Trending #UK #New #Japan    You can model experiments on computer systems now after which execute them, and you do not really want a completely stocked lab. https://t.co/u6GGqaflEp"
1376011723,2020-01-15 11:31:24+00:00, ,1217408941551828992,en,1,0,0,0,Twitter Web App,#China central bank injects $58 billion of loans but keeps rates steady https://t.co/CCLNJnGXEP
2830127469,2020-01-15 11:31:03+00:00, ,1217408852351688704,en,0,0,0,2,Twitter for iPhone,#China and #Pakistan Conclude Nine-day 'Sea Guardians' Naval Exercise in North #ArabianSea https://t.co/CN7WEpvOnb
854752662578921477,2020-01-15 11:30:47+00:00, ,1217408784558985216,en,1,0,0,1,Twitter Web App,"#China 's New SARS-Like Virus Has Spread To #Thailand
Fears are mounting across Asia over the spread of a new #coronavirus identified in China that has killed one patient and sickened dozens, as health authorities race to identify the source of the pathogen. https://t.co/b0rekOvIyb"
87775422,2020-01-15 11:30:00+00:00, ,1217408588181921794,en,20,1,2,3,Twitter for Advertisers.,"China's annual business volume of express deliveries exceeded 63.52 billion items, increasing 25.3% compared with the previous year. #delivery #China"
1554660050,2020-01-15 11:28:06+00:00, ,1217408108974215174,en,0,0,0,0,SocialOomph,"10 very useful Yangtze River travel tips! https://t.co/wPXtyAxdQS

#China #Travel #Cruise #Yangtze Tips https://t.co/GmAOHggtwC"
393450801,2020-01-15 11:27:57+00:00, ,1217408072508899329,en,0,0,0,0,FXstreet.com Reports,GOLD Man Sachs and the 4th Quarter of 2019 By @HotForex_Broker https://t.co/jJNTicZqVz #Gold #China #Growth
1170931428562833409,2020-01-15 11:27:05+00:00, ,1217407855529250817,en,0,0,0,0,TwinyBots,China – The First Artificial Intelligence Superpower #ArtificialIntelligence #china #ai via https://t.co/R9ahNlclLl https://t.co/aESoqjFwre
182876615,2020-01-15 11:26:53+00:00, ,1217407804522291200,en,4,1,0,5,Hootsuite Inc.,"China has the world's biggest vehicle market, but its car rental industry radically undershoots potential. The rental firms are under pressure to expand amid refinancing and ratings strains. Read more https://t.co/vj8DQwfJX4 #China https://t.co/yoLl8sb6AE"
3149729430,2020-01-15 11:26:33+00:00, ,1217407719856132096,en,0,0,0,0,Mirage News Posts,"Baroness Morgan speaking on how we can make technology work for everyone 
https://t.co/XsMMLM9cVu
#Broadband #Business #China #Economy #Europe #France #Germany #Government #London #Madrid #PrimeMinister #School #Science #Space #US #UK #UKGovernment https://t.co/rqcEA0WB8Z"
1045879137234227200,2020-01-15 11:26:15+00:00, ,1217407645235273728,en,1,0,0,0,Twitter Web Client,"PRCS and #ChineseEmbassy to launch China-Afghanistan-Pakistan Youth Forum https://t.co/hcewAIvEzv @zlj517 @GameChangerYR @CathayPak @pcipakchina
@CPEC_UPDATE @ipd_newsletter @investinpak @COPHCofficial
#CPEC #Pakistan #China"
1199800417821048834,2020-01-15 11:26:08+00:00, ,1217407616147542016,en,0,0,0,0,dlvr.it,#China #International_Trade_and_World_Market #Automobiles #Wind_Power Why the U.S.-China Trade Deal Targets Corporate Secrets https://t.co/6K6FXYfEQU https://t.co/U3dJgzsdcR https://t.co/Q4MSPqegsE
202528126,2020-01-15 11:25:09+00:00, ,1217407369434386432,en,0,0,0,0,twittbot.net,"Hu Ping Interview: On Freedom of Speech, China Change Interviews #6 https://t.co/WNsBojal5I #China #Hongkong"
1126444444327145472,2020-01-15 11:25:03+00:00, ,1217407344058847232,en,3,0,0,0,Twitter Web App,"What is a peer-to-peer decentralized network?😎
@GokuMarket 
👇
Register 🌎 https://t.co/k97u7mnqP1
Android 📲 https://t.co/892Wybjtki
iOS 📲 https://t.co/OxDMEMmxjU
 
#P2P #Blockchain #China 

https://t.co/aLjKqe8RLI"
362192255,2020-01-15 11:24:05+00:00, ,1217407097668820992,en,0,0,0,0,IFTTT,"Thailand wealth management sector grows as HNWIs hit 30,000

by Logan at https://t.co/fA8VoqA6Hn

#IFA #investments #wealth #Panama #financial #adviser #career #jobs #chartered #advisor #Geneva #Zurich #Spain #Marbella #Switzerland #China #Vietnam #Shan… https://t.co/gLQjRAW6nF"
935114409978056704,2020-01-15 11:23:46+00:00, ,1217407018463649793,en,0,0,0,0,Publer.io,"#USA #China #Games #ios #gaming #Trending #UK #New #Japan    Writing genetic code like we do software will usher in a very new way of living for absolutely everyone. When this occurs, our society can be as essentially cha https://t.co/u6GGqaflEp"
576061470,2020-01-15 11:22:37+00:00, ,1217406731589951489,en,0,0,0,0,Twitter Web App,"In #China, where you’re born can make all the difference https://t.co/XyOdoO7K5F via @BW"
1186976576019271680,2020-01-15 11:21:55+00:00, ,1217406553621442560,en,0,0,0,0,Twitter Web App,"Get a #discount when you #book your trip to #China with us today for the #ChineseNewYear2020 #festival  which is around the corner. You, your friends and family are in for #amazing #moments away in this age-old country! #visitchina #mydubai #newyear #LunarNewYear #Chinese #tour https://t.co/YhqoBewhPm"
1206853662825439232,2020-01-15 11:21:22+00:00, ,1217406414357921792,en,0,0,0,0,Twitter for iPhone,someone has signals for #Qtum would be really nice! #QuantumComputing #btc #altseassion #bitcoin #global #china #asia #america #eth #erc20 #pricesignal #predicition @NickSzabo4 @QtumDeutsch @QtumOfficial @MikeQtum @QtumFoundation @crypt0snews @woonomic @galaxyBTC @CryptoDonAlt
775243544134955008,2020-01-15 11:21:11+00:00, ,1217406371513061377,en,0,0,0,0,TweetDeck,"United Nation Security Council to hold a closed door meeting on #Kashmir tonight in #NewYork after #China pushes for it.

#UNSC #China #India #Kashmir"
3346687911,2020-01-15 11:20:54+00:00, ,1217406296678223873,en,3,0,0,2,Twitter Web App,"#China #EV startup #Bordrin in lockout, unable to pay￥6.17 M to a supplier since Jul 2019 as cash flow low, one of co's suppliers says.
Bordrin started to take pre-orders for its two SUV models presented in April &amp; got production license via JV with FAW Xiali in Nov last year. https://t.co/e1DCvaD8fr"
2636390852,2020-01-15 11:20:41+00:00, ,1217406245281435648,en,1,0,0,0,Twitter Web Client,"Direct flight links #China’s #Yiwu, #Russia’s #Vladivostok https://t.co/h6sxBN9jex via @INP for Latest News Updates"
145514503,2020-01-15 11:20:10+00:00, ,1217406113689239552,en,8,0,0,5,Twitter for Android,"Glad to see the amazing turnout @ #MARCABYBF2020 👐
No matter if you're selling #Food or #drinks, #IP protection is an key aspect of any successful strategy in #China 🇨🇳

#IPR #ipmatters #knowbeforeyougo https://t.co/KX6EistJSZ"
2544629845,2020-01-15 11:20:01+00:00, ,1217406076959719424,en,0,0,0,0,Snapzu Politics Tweets,The Moral Hazard of Dealing With China https://t.co/CYrRrs6tW4 via @Snapzu #china #worldnews
706521650,2020-01-15 11:20:01+00:00, ,1217406074208374784,en,0,0,0,0,Buffer,"A few years back Bike Sharing in #China was an immensly popular industry. #DocklessBikeSharing was even heralded as one of the best modern #Chinese inventions in 2017. However, dark clouds quickly arose for the industry.
Read more here:
https://t.co/wuM4dYZg9K"
765852700151914496,2020-01-15 11:19:16+00:00, ,1217405887821664256,en,0,0,0,0,TweetDeck,"Before we commence this year's series of awards shows, we're taking a look back at our last country event in 2019: The PropertyGuru Asia Property Awards (Mainland China, Hong Kong, Macau) 2019

#PropertyGuru #AsiaPropertyAwards #China #HongKong #Macau https://t.co/gXIayGIyeS"
2895451279,2020-01-15 11:19:09+00:00, ,1217405856612061185,en,2,1,1,0,LinkedIn,Good analysis challenging US ability to prevail in a #southchinasea conflict. #asean #pacom #maritime #defense #policy #china https://t.co/X5OPEBySTX
864068095807303680,2020-01-15 11:19:02+00:00, ,1217405826958286848,en,0,0,0,0,Buffer,Chinese Commerce - look at what’s new! https://t.co/npOgHpTD9I by @st3ph3n6 for @DLAIgnite #commerce #innovation #TikTok #tiktokはサービス終了しろ #wechat #Alibaba #China #bytedance #socialmediamarketing #socialmedia #DigitalTransformation https://t.co/rIanuauLZi
782133596,2020-01-15 11:18:03+00:00, ,1217405581499289600,en,0,0,0,0,IFTTT,"Thailand wealth management sector grows as HNWIs hit 30,000

by Tanya at https://t.co/LRz35e1BTR

#IFA #investments #wealth #Panama #financial #adviser #career #jobs #chartered #advisor #Geneva #Zurich #Spain #Marbella #Switzerland #China #Vietnam #Shan… https://t.co/4K53wFHyNA"
16062927,2020-01-15 11:17:49+00:00, ,1217405522485313536,en,0,0,0,0,Paper.li,The latest HIROHIRO’S twitter News! https://t.co/UQYS0uokqF Thanks to @viewtabi @themainichi @nikkeistyle #china #asia
